,edit_history_tweet_ids,id,text
28,['1600167955664601089'],1600167955664601089,"@GiorgiaMeloni I giovani over 30 non trovano lavoro se non hanno la laurea e sono tagliati fuori dalla maggior parte dei concorsi pubblici e corsi di specializzazione gratuiti. Meno parole e più certezze, un laureato non ha niente in più di uno che non lo è , a parte il pezzo di carta."
29,['1600158494220382209'],1600158494220382209,@GiorgiaMeloni Quando gli educatori e gli operatori sociali avranno gli stessi diritti dei professori sarà sempre troppo tardi. Visto che per lei hanno un ruolo vitale lo dimostri mettendo un fisso salariale anche per gli educatori e operatori sociali.
30,['1600158172836089856'],1600158172836089856,@RescueMed @GiorgiaMeloni Si sente ancora l'eco...
31,['1600157330602983427'],1600157330602983427,@Roberto77364470 @GiorgiaMeloni C sta a prendere per il culo e pure in faccia
32,['1600156442169729024'],1600156442169729024,@FataMarina1 @GiorgiaMeloni 😂 😂 😂
33,['1600156227991851009'],1600156227991851009,@Vale1722 @GiorgiaMeloni 😂 😂 Sono Gioggia 😂
34,['1600155358990721024'],1600155358990721024,"@GiorgiaMeloni Bla Bla Bla, intanto aiutate gli evasori"
35,['1600155151464992769'],1600155151464992769,@Cosimo46660721 @GiorgiaMeloni https://t.co/SZclcpSnv5
36,['1600154803681824769'],1600154803681824769,@GiorgiaMeloni Ma fate un favore agli italiani Dimettetevi incompetenti!
37,['1600154465625341952'],1600154465625341952,@RescueMed @GiorgiaMeloni URLATO https://t.co/aZEpuW29AD
38,['1600150863540293632'],1600150863540293632,@Navyvan72 @RescueMed @GiorgiaMeloni Meriti il Pin of shame(per la Stronzata che hai espresso)
39,['1600143476485550080'],1600143476485550080,@GiorgiaMeloni Volontariato come ONG ??.?
40,['1600138645201047552'],1600138645201047552,@RescueMed @GiorgiaMeloni 💙
41,['1600126305202188289'],1600126305202188289,"@GiorgiaMeloni Soprattutto perché, già ieri e ancora di più oggi con il tuo governo, la gente malata, povera e in difficoltà è abbandonata a se stessa, e senza il volontariato molti si butterebbero sotto un tram"
42,['1600125700849029122'],1600125700849029122,@GiorgiaMeloni Ecco perché non regaliamo qualche cellulare o computer a questi eroi? Da voi sono tutti ricchi!!!
43,['1600123909638004736'],1600123909638004736,@FrancescoSamma2 @GiorgiaMeloni hai assolutamente ragione
44,['1600122458366873600'],1600122458366873600,@GiorgiaMeloni https://t.co/2YKIOnc3zW  EBREA OVVIAMENTE
45,['1600122361067380736'],1600122361067380736,@GiorgiaMeloni Assumerli?
46,['1600121690868023298'],1600121690868023298,@GiorgiaMeloni https://t.co/2YKIOntEYw
47,['1600119914789933057'],1600119914789933057,"@GiorgiaMeloni Soprattutto a quelli che portano da mangiare ai poveri, visto che voi gli levate il sussidio."
48,['1600116491801616385'],1600116491801616385,@GiorgiaMeloni Fatta eccezione per le ONG che operano nel mediterraneo.
49,['1600115744486100992'],1600115744486100992,"@GiorgiaMeloni Giorgia grazie. Erano mesi che non riuscivo a dormire. L’altro giorno invece ho letto di come intendi proteggerli e tutelarli, c’era quel bellissimo capitolo nel libro “Io sono Giorgia”. A quel punto sono caduto sereno in sonno profondissimo"
50,['1600115724357275650'],1600115724357275650,@GiorgiaMeloni ma parli sempre di orgoglio?
51,['1600115453111652352'],1600115453111652352,"@GiorgiaMeloni E a noi donne chi ci protegge? Credevamo e speravamo in lei....
OPZIONE DONNA CON GLI STESSI REQUISITI DELL'ANNO SCORSO.....GRAZIE"
52,['1600112784636891137'],1600112784636891137,"@GiorgiaMeloni “L’accorrere in aiuto, il prestare soccorso, l’offrire salvezza, è un sentimento naturale, legge universale, principio assoluto e diritto-dovere fondamentale.” https://t.co/0vuS0SlIKY"
53,['1600112639962537984'],1600112639962537984,@GiorgiaMeloni Ancora scrivi e parli?
54,['1600108074349432832'],1600108074349432832,@RescueMed @GiorgiaMeloni @BlastometroTW
55,['1600107929503293440'],1600107929503293440,@RescueMed @Jpolemica666 @GiorgiaMeloni 🤣🤣
56,['1600106822198734848'],1600106822198734848,@GiorgiaMeloni Ma se non fate altro che tirare merda verso il volontariato
57,['1600104319524564992'],1600104319524564992,@GiorgiaMeloni Speravo in una tassa con scontrino
58,['1600104063588179968'],1600104063588179968,@GiorgiaMeloni Camminare vedo che la mia previsione si sta avverando d'altronde sono Rasputin
59,['1600103837712273410'],1600103837712273410,"@GiorgiaMeloni Governo penoso, retrogrado, stantio, senza VISIONE."
60,['1600102447891873792'],1600102447891873792,"@GiorgiaMeloni E poi introdurranno volontari di  destra e di sinistra.
Come in un bel film di Don Camillo e  Peppone: ci saranno i poveri del  Comune e poveri della Parrocchia..."
61,['1600100452426649602'],1600100452426649602,@Teresa56230196 @laura_maffi @GiorgiaMeloni Oltre le spese di tipografia allucinanti! Nell era digitale nn si può!! Poi gli smartphone e tablet se li comprassero con i loro stipendi luculliani!!
62,['1600099980844204032'],1600099980844204032,@GiorgiaMeloni https://t.co/2ATckFVU5v
63,['1600099545525809152'],1600099545525809152,"@GiorgiaMeloni Grazie, vattene"
64,['1600098791415156736'],1600098791415156736,"@GiorgiaMeloni Quanto inserito all’art.56 del draft non corrisponde alla misura dell’Opzione Donna. Chiediamo all’Esecutivo ed ai Parlamentari TUTTI di inserire la proroga della misura con i requisiti vigenti, come promesso."
65,['1600097067480666114'],1600097067480666114,"@GiorgiaMeloni Bla Bla Bla e basta, i fatti dicono ben altro"
66,['1600094232055664640'],1600094232055664640,@GiorgiaMeloni كل التحية والتقدير والإحترام والفخر دائما سيدتى رئيسة مجلس الوزراء ولكل الشعب الإيطالى صاحب التاريخ والحضارة
67,['1600093878844940288'],1600093878844940288,"@GiorgiaMeloni Se fossi in te non ne andrei fiera.
Nel 2022 potresti pure renderti conto che:Se esiste il volontariato è perché lo Stato è deficitario e non riesce a soddisfare tutti i fabbisogni dei sudditi.
Con te poi che moltiplicherai la povertà moltiplicarai pure le società di volontariato"
68,['1600092123394723840'],1600092123394723840,"@GiorgiaMeloni Milioni di posti di lavoro dati in appannaggio discrezionale a societa' private.
È ora che lo Stato italiano gestisca direttamente le mense dei poveri 
#GiornataInternazionaledelVolontariato"
69,['1600091592508919810'],1600091592508919810,@GiorgiaMeloni Milioni di posti di lavoro necessari ma dati in appannaggio a societa' private.
70,['1600090637688139776'],1600090637688139776,"@GiorgiaMeloni Le mense per i poveri potrebbero essere non in presenza ma da asporto e gestite dallo Stato o direttamente dal Comuni e non più dalla Cariras con creazione di posti di lavoro veri.
Il servizio presso i barboni potrebbe essere fatto dai Comuni con creazione di posti di lavoro veri"
71,['1600089513807663107'],1600089513807663107,"@GiorgiaMeloni La gente in Italia è disperata.
Il volontariato è lavoro non pagato che impedisce la corretta redistribuzione dei soldi ai tanti disoccupati che non hanno lavoro perché il lavoro necessario è svolto dal volontariato."
72,['1600088691086528512'],1600088691086528512,"@PinoDeLuca3 @GiorgiaMeloni Solo così smuove l'economia e crei posti di lavoro per i tuoi fratelli d'Italia più sfortunati di te che un posto di lavoro non ce l'hanno.
Se non si fa così rischi di perderlo anche tu il lavoro."
73,['1600085669799374848'],1600085669799374848,@GiorgiaMeloni Brava Meloni
74,['1600084612075900930'],1600084612075900930,@GiorgiaMeloni Vi piace la gente che lavora gratis.
75,['1600083624304312320'],1600083624304312320,@GiorgiaMeloni Se se sono parole di rito.
76,['1600081092890939392'],1600081092890939392,"@Navyvan72 @RescueMed @GiorgiaMeloni Però,  dopo l'applauso, sciò"
77,['1600081029615980545'],1600081029615980545,@GiorgiaMeloni Di al tuo socio Salvini di fare un po' di volontariato al posto di cazzeggiare...
78,['1600080960472555520'],1600080960472555520,@GiorgiaMeloni Bellissimo Giorgia Meloni forza
79,['1600080940302094336'],1600080940302094336,@Navyvan72 @RescueMed @GiorgiaMeloni https://t.co/QslbObSZSu
80,['1600079609487413248'],1600079609487413248,@GiorgiaMeloni E basta...sembri del pd
81,['1600079290292269056'],1600079290292269056,"@PinoDeLuca3 @GiorgiaMeloni Invece di leggere le stronzate, informati bene, IGNORANTE TE E CHI TI METTE IN TESTA STE STRONZATE!!!
VOI FASCI SIETE LABILI E MANIPOLABILI DA STI INCOMPETENTI... https://t.co/V7VsHs6N9U"
82,['1600078848212627456'],1600078848212627456,@GiorgiaMeloni https://t.co/P87qu4bzbf
83,['1600078168781488129'],1600078168781488129,@FrancescoSamma2 @GiorgiaMeloni Perché non hai amici
84,['1600077714127347712'],1600077714127347712,"@GiorgiaMeloni Anche a quelli delle ONG ? Spero di si, ma almeno lo dica al suo ministro degli interni."
85,['1600076674523140096'],1600076674523140096,@GiorgiaMeloni Assicurazioni in assoluto su ogni campo ma statale.cosi' rientrano soldi nello stato  e piu'  cura per gli abitanti italiani .grazie  ledy
86,['1600076378363203584'],1600076378363203584,@GiorgiaMeloni VI RENDETE CONTO IN CHE MANI SIAMO  . https://t.co/EEb3T6RgLh
87,['1600073875294810112'],1600073875294810112,"@GiorgiaMeloni Non si è mai vista una predicatrice così,hai fregato la marea di italiani che ti hanno votato,adesso gestisci il potete a tuo piacimento ma quando cadrai e prima o poi succederà,andrai nell'oblio,scomparirai con i tuoi definitivamente,sta arrivando."
88,['1600071728063217666'],1600071728063217666,@GiorgiaMeloni https://t.co/8ffu2HUuwT
89,['1600070554480152577'],1600070554480152577,@GiorgiaMeloni Appunto..grazie ai politici corrotti e incapaci..un paese che Va avanti col volontariato
90,['1600070174664626177'],1600070174664626177,@GiorgiaMeloni @LucioMalan Il volontariato è liberismo puro. Si occupano di cose delle quali si dovrebbe occupare lo Stato.
91,['1600068820076359680'],1600068820076359680,"@GiorgiaMeloni I poveri con @GiorgiMeloni cornuti e mazziati,alla mercé di strozzini e mafiosi"
92,['1600068290331582464'],1600068290331582464,@PinoDeLuca3 @GiorgiaMeloni Sveglia!!! ignorante!!!
93,['1600067586087067648'],1600067586087067648,"@RescueMed @GiorgiaMeloni Ma di chi state parlando? Voi non siete volontari e non fate volontariato. Esperienza diretta di compagni di studi, quindi poche balle."
94,['1600064917259755520'],1600064917259755520,@GiorgiaMeloni Gratitudine ma niente soldi. Mi raccomando.
95,['1600063111498563585'],1600063111498563585,"@GiorgiaMeloni Gratitudine??? 

I soldi ci vogliono!!! È assurdo che lo Stato non aiuti i poveri, non aiuti le mense sociali, le case accoglienza per le donne maltrattate,…

Basta chiacchiere!!!"
96,['1600062668127162375'],1600062668127162375,"@HughWilliamsIT @GiorgiaMeloni il volontariato è per le emergenze, non per l'ordinario. nell'ordinario si chiama lavoro, e se uno lavora va pagato. se poi uno non ha bisogno di essere pagato, perché magari campa di rendita, si fa pagare lo stesso e devolve in beneficenza. il lavoro gratuito è l'inganno di oggi"
97,['1600061149654892544'],1600061149654892544,@GiorgiaMeloni Your words against your acts ...Sei un po'ipocrita
98,['1600061067857563649'],1600061067857563649,"@GiorgiaMeloni Giorgia devi agevolare la burocrazia per i VERI NO profit e punire col penale duro gli impostori.  Diminuisci lo strapotere  amministrativo dei comuni e tecnici. A Giorgì dacce una mano contro gli allevamenti intensivi, i maltrattamenti  e le cucciolate incontrollate."
99,['1600060727074738176'],1600060727074738176,"@RescueMed @GiorgiaMeloni Non era rivolto a voi. Voi non siete volontari, siete solo trafficanti. Teste di cazzo"
