,edit_history_tweet_ids,id,text
23,['1600579632369123329'],1600579632369123329,@GiorgiaMeloni Solidarietà x la premier però io penso che dietro ogni gesto ce una causa ma voi italiani vi siete resi conto di chi ha preso la guida di qst paese .persone folli e automaticamente qualcuno l l'ingiustizie le vive male e qst è il risultato della mala politica
24,['1600576787599310849'],1600576787599310849,@GiorgiaMeloni https://t.co/B11hHa4HMf
25,['1600568024981016576'],1600568024981016576,@GiorgiaMeloni Il blocco navale ?
26,['1600557778187472897'],1600557778187472897,@GiorgiaMeloni questa donna farà la storia
27,['1600557289852633089'],1600557289852633089,"@GiorgiaMeloni Ammasso di cervelli adatti al contenitore dell'umido,che fanno le pulci al pdc. Senza osservare la realtá per quella che é. La vostra di realtá,intendo. Deprimente. Continui cosi presidente"
28,['1600551208170799123'],1600551208170799123,"@GiorgiaMeloni Gioggia in hai superato il record in 2 mesi più di mezza Italia t schifa, complimenti una vergogna essere rappresentati da lei. 🤮"
29,['1600549942111916032'],1600549942111916032,@007mapaa @paolo97745638 @GiorgiaMeloni Ne riparliamo tra 6 mesi ancora sta godendo dei benefici del vecchio governo.
30,['1600547388216713216'],1600547388216713216,@GiorgiaMeloni Tutta la mia solidarietà a Giorgia Meloni per le gravi minacce ricevute sui social...
31,['1600545770775908353'],1600545770775908353,@GiorgiaMeloni Appoggiate come potete la rivolta in Iran! stanno ammazzando la povera gente
32,['1600544026251644929'],1600544026251644929,@GiorgiaMeloni https://t.co/XTFKKwJP9O
33,['1600543368827789312'],1600543368827789312,"@GiorgiaMeloni Gioggia, urla alla von der che la pacchia è finitaaaa! A no? Alle prossime elezioni? Ah ecco... https://t.co/vuepwASfxe"
34,['1600542246889308171'],1600542246889308171,@GiorgiaMeloni È bello fare la bella vita alla prima della scala mentre togli soldi ai poveri che non hanno un tozzo di pane. Brava eh!
35,['1600540254418747398'],1600540254418747398,@GiorgiaMeloni Collegati bene te che mi sembri scollegata forte.
36,['1600538163365257216'],1600538163365257216,"@EmarrMaria @GiorgiaMeloni Chi conosce un minimo Twitter ha già capito che hai scritto una stronzata. Almeno, ogni tanto, renditi conto di dover contestualizzare prima 😂😂😂😂"
37,['1600532798820999168'],1600532798820999168,@GiorgiaMeloni https://t.co/ZLg39fk7Em
38,['1600532478925611010'],1600532478925611010,@LICITRA_PLG @GiorgiaMeloni https://t.co/vIfShWsTZe
39,['1600529878788415488'],1600529878788415488,"@GiorgiaMeloni This is what happens when people elect a fascist psycho--it empowers other fascist psychos who'd previously cowered in the corners like the frightened losers they are deep down.

https://t.co/kmgmIC4Jg0"
40,['1600519840657248261'],1600519840657248261,@GiorgiaMeloni https://t.co/e7CyV3rrQF
41,['1600518507267080192'],1600518507267080192,"@AlbertoMelis16 @GiorgiaMeloni Argomenti, su, senza alcuna difficoltà, a parole sue! https://t.co/xujLrdIUB8"
42,['1600516432302858242'],1600516432302858242,@GiorgiaMeloni Le banche si dimenticano che i soldi sono i nostri e loro sono nate per custodirli e no possono dirci niente loro sene sono approfittati della nostra buona fede
43,['1600513910150504448'],1600513910150504448,@Giancarlo21470 @GiorgiaMeloni Senza alcuna difficoltà a mentire spudoratamente
44,['1600511917520556033'],1600511917520556033,"@GiorgiaMeloni Comprate $AIDEV e non avrete mai più pensieri sulle tasse, primo generatore di crypto basato sui tweet di @VitalikButerin @cz_binance e @elonmusk. 

Comprate prima che la Meloni vieti le criptovalute e scappate a Dubai!!! 

https://t.co/3ZOQbhmXCx"
45,['1600508832316260352'],1600508832316260352,"@giuliogaia @GiorgiaMeloni Solo che Croati usano il gas russo in principio e con trivelle si danno una mano. Dopodiché l'intera popolazione crosta non sorpassa 3,9 milioni di abitanti."
46,['1600499994318045184'],1600499994318045184,@GiorgiaMeloni Grande Giorgia Meloni ❤️♥️❤️
47,['1600498019492941831'],1600498019492941831,@GiorgiaMeloni Spero che l Europa boccierà la manovra e che ci abbandoni al nostro destino togliendoci tutto.... sarà  solo colpa del governo merdoni! 💥💥💥💥 DIMETTITI GIORGINA L ASSENTEISTA
48,['1600497191616913408'],1600497191616913408,@GiorgiaMeloni Fare del male agli italiani  tagliando una misura  x finanziare una guerra  e pure x uno scopo politico ( far perdere consensi ai grillini)  credo che sia la cosa più sporca e deplorevole che ho visto in politica. DIMETTITI
49,['1600496576476102661'],1600496576476102661,@GiorgiaMeloni Andate a rubare razzisti questa donna rimarrà nella storia della politica italiana x tutte le cose negative che farà x tutti i problemi che creerà  oramai gli italiani lo hanno capito che pensa solo al suo orticello. Falsa e ambigua
50,['1600496514106884102'],1600496514106884102,"@GiorgiaMeloni https://t.co/nQ7QNtXnsm
Aiuta gli Italiani"
51,['1600496176192692225'],1600496176192692225,@GiorgiaMeloni E la cameriera di Aspen le multe per chi ha difeso i propri diritti costituzionali non le ha tolte ovviamente
52,['1600495772453294080'],1600495772453294080,"@GiorgiaMeloni I nuovi onorevoli di Giorgia Meloni tutti  contenti x il voucher di  5500 euro  il regalo di natale alla moglie,figli ecc ecc peccato xche le iene gli chiederanno di donarli a scuole senza computer. Voglio vedere la loro faccia alla richiesta.i 5 stelle già li hanno donati😜👏💯"
53,['1600494802314973188'],1600494802314973188,@GiorgiaMeloni L Italia che sta affondando  l inflazione sta distruggendo migliaia di famiglie qui che non si riesce a vivere o ad arrivare a fine mese. E il governo si regala un voucher da 5500 euro x ogni onorevole 👏👏👏più bestie  di voi di dx nn esiste xcio dovra succedere la rivoluzione
54,['1600493020469727236'],1600493020469727236,@GiorgiaMeloni Idea ..😜😜😜 https://t.co/7837UPg03o
55,['1600489087168921600'],1600489087168921600,@GiorgiaMeloni Buon lavoro Signora Meloni
56,['1600487296062586884'],1600487296062586884,@GiorgiaMeloni Ma hai detto che stai portando il popolo italiano alla esasperazione e alla distruzione?!
57,['1600486960572809217'],1600486960572809217,@GiorgiaMeloni Ho letto che non ci sarà il sesto pacchetto armi per l'Ucraina il vostro amichetto del cremlino fa pressioni?
58,['1600485273904861184'],1600485273904861184,@GiorgiaMeloni In povertà indotta https://t.co/FwDpGdFlNr
59,['1600482097818472449'],1600482097818472449,@giuliogaia @GiorgiaMeloni Ancora con sta fuffa del gas adriatico?
60,['1600477190037983232'],1600477190037983232,@GiorgiaMeloni https://t.co/YB1oBLkcS7
61,['1600476714924007427'],1600476714924007427,@GiorgiaMeloni ..dopo Balcani e albanesi ricordati la questione molto più importante. COMMISSIONE D 'INCHIESTA COVID
62,['1600472333277241345'],1600472333277241345,"@GiorgiaMeloni Grazie Giorgia per aver rispettato tutte le promesse elettorali, tu si che sei coerente 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂"
63,['1600471887259127810'],1600471887259127810,@GiorgiaMeloni @2Qrocky Forza Giorgia !
64,['1600471425474711552'],1600471425474711552,"@GiorgiaMeloni la Slovena ha come capitale Lubjana, la Slovacchia Bratislava. Meno male che eri la prima della classe (probabilmente studiavi a memoria)."
65,['1600470359693615105'],1600470359693615105,@GiorgiaMeloni https://t.co/vVLNHrxYGP
66,['1600464252912836608'],1600464252912836608,@GiorgiaMeloni Invece del #bonus da 5500€ per i deputati rispetti le promesse fatte perché al momento non avete fatto nulla. @matteosalvinimi @berlusconi  #pacefiscale seria? Riforma #inps ? #saldoestralcio ? #rottamazione ? Il nulla. Complimenti https://t.co/ZfVm7LlRQ2
67,['1600464011065462785'],1600464011065462785,"@lucianotordi @LICITRA_PLG @GiorgiaMeloni Sarà uno che, per coerenza, ha aspettato dicembre per andare a fare il pieno all'automobile..."
68,['1600463330958778372'],1600463330958778372,@GiorgiaMeloni Da “armatevi e partite” a “collegatevi e guardate”… non ci sono più i motti di una volta!
69,['1600463089488404480'],1600463089488404480,"@GiorgiaMeloni Che sia una manovra politica l'abbiamo capito anche dagli aiutini rivolti al suo elettorato. una visione di società deprimente e in stile gambero, vedi: pos e opzione donna legata al numero dei figli."
70,['1600459627195695104'],1600459627195695104,@PromecConsulti1 @GiorgiaMeloni È la realtà
71,['1600457473961254913'],1600457473961254913,"@GiorgiaMeloni ""Collegatevi"" lo dici al tuo cane.
Manco le basi dell'educazione."
72,['1600454495858700288'],1600454495858700288,@GiorgiaMeloni Ormai da mesi maggioranza attuale ed opposizione ignorando gli invalidi e i disabili. Ma si trovano soldi per bonus allucinanti come quello natalizio per i parlamentari. Dove sono finite le promesse della campagna elettorale? Disattenzione cinica quella della politica. https://t.co/F76CElohiA
73,['1600451434188709889'],1600451434188709889,"@GiorgiaMeloni niente manganelli e idranti verso questi? Meloni = Letta
https://t.co/DjmGZbI4wk"
74,['1600449828986634243'],1600449828986634243,@GiorgiaMeloni è già ora che rientri https://t.co/gybmjkwwM9
75,['1600449264424865792'],1600449264424865792,"@GiorgiaMeloni Presidente meloni spero che lei sia vicina al presidente del partito democratico Sali Berisha,per l'aggressione avvenuta a Tirana,da parte del regime Albanese che si è installato da quasi 10 anni"
76,['1600448070960877568'],1600448070960877568,@GiorgiaMeloni Cazzo se fate ridere i 🐓 https://t.co/2g3GOdLA3p
77,['1600440242095284224'],1600440242095284224,@GiorgiaMeloni https://t.co/9lX1Wi7b9W
78,['1600437789215977473'],1600437789215977473,"@GiorgiaMeloni Avete lasciato i Servizi a quello schifo di Renzi, come potete giustificare una merdata del genere?
Fate schifo più di loro, gli elettori che vi hanno permesso di essere lì a fare puttanata, spero vi si rivoltino nelle piazze e sotto i palazzi e perché no nei palazzi.
Bastarti"
79,['1600436770746687488'],1600436770746687488,@GiorgiaMeloni Da quando ci sei tu palazzo Chigi è diventato palazzo Grigio
80,['1600436255292100608'],1600436255292100608,@GiorgiaMeloni Solo figure di nerda
81,['1600432567244623872'],1600432567244623872,@GiorgiaMeloni Dimissioni pagliaccii guerrafondaii bugiardi
82,['1600429719274418178'],1600429719274418178,@mariaCi12757417 Statt buon
83,['1600428884586942465'],1600428884586942465,"@lucianotordi @LICITRA_PLG @GiorgiaMeloni ieri faceva quello che vuole ucciderla oggi fa il slurp slurp
sono penosi"
84,['1600428140693553152'],1600428140693553152,@GiorgiaMeloni https://t.co/9JnqbSyM9a
85,['1600425743606984704'],1600425743606984704,"@GiorgiaMeloni L""Albania mussulmana in Eu...te la scordi.
Dio ti punira' prima.
Amos 3,7"
86,['1600425385602097152'],1600425385602097152,@GiorgiaMeloni forza Giorgia
87,['1600423572006002688'],1600423572006002688,"@LaRoss93718963 Forse sei tu che non vedi.....
By by👋👋👋👋👋"
88,['1600420943339438081'],1600420943339438081,@GiorgiaMeloni Sei una GRANDE 💙💙💙
89,['1600419641607626753'],1600419641607626753,@mariaCi12757417 Se ancora non vedi quello che succede con chi te la vuoi prendere?
90,['1600419354486579200'],1600419354486579200,@GiorgiaMeloni Giorgia Meloni e finirà presto la pacchia non ti preoccupare 😂😂😂😂😂💩
91,['1600419058767507457'],1600419058767507457,"@GiorgiaMeloni I wish you will take Italy to the next level of Succes, Power and Peace. You are unique, long live."
92,['1600412584015863810'],1600412584015863810,"@LaRoss93718963 Ci vuole competenza non perché è donna.....
3...2...1....in arrivo tra qualche mese un bel governo tecnico...."
93,['1600412054317240321'],1600412054317240321,@GiorgiaMeloni Grande nell'esporre le cose per le possibilità che abbiamo sei stata grande...
94,['1600412028715368448'],1600412028715368448,"@GiorgiaMeloni Chi conosce un minimo del linguaggio del corpo ha già capito che sta mentendo. Almeno, ogni tanto, lo sguardo non lo spostare 😂😂😂😂"
95,['1600411480746184705'],1600411480746184705,@GiorgiaMeloni Presidente del Consiglio Giorgia Meloni sono fiero di Lei 💙💙💙
96,['1600410213332357120'],1600410213332357120,@GiorgiaMeloni Ma falla finita
97,['1600408497887137793'],1600408497887137793,@GiorgiaMeloni Vi siete già rimangiati tutto ciò che avete promesso vedo. Sempre più ridicoli
98,['1600407332315201537'],1600407332315201537,@GiorgiaMeloni Are you willing to help a disabled Ukrainian pensioner a little financially?
99,['1600403756213932033'],1600403756213932033,@GiorgiaMeloni Tu sei per me sei un mostro
