,edit_history_tweet_ids,id,text
10,['1600773559793909760'],1600773559793909760,"@Luch_oM @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Lucho, lascia stare va… https://t.co/t97yTG7kWr"
11,['1600590900937523200'],1600590900937523200,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito 😂😂😂😂😂😂😂😂 https://t.co/MfuB7LzTsR
12,['1600576417258946562'],1600576417258946562,"@GiorgiaMeloni Pregiatissimo presidente del consiglio 
Non mollare e non avere paura di pochissimi stupidi che fanno minacce solo da una tastiera, sei tutta noi 
Solidarietà a Voi e alla bambina da questi personaggi ambigui che seguano il PD E I 5 STELLE,😘🇮🇹😘🇮🇹"
13,['1600486226028552193'],1600486226028552193,"@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Non dimenticarti, però, dei Minatori!"
14,['1600458944681369601'],1600458944681369601,"@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Io sottoscritta Stefania pellutri sono in povertà indotta da massoni stampo ebraico palazzinari ANGELLA mi costringono a cause infinite x non pagarmi i danni, aiutatemi!!!!"
15,['1600424458560319488'],1600424458560319488,"@GiorgiaMeloni Il Governo inizia lo smantellamento della tutela del lavoro  negando l'adeguamento stipendiale al solo personale dell'Ispettorato del Lavoro 

#tutelachititutela
#ispettoratodellavoro
#sciopero12dicembre"
16,['1600188316518944773'],1600188316518944773,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito #opzionedonnanonsitocca ce l’aveva promesso
17,['1600136005289492481'],1600136005289492481,"@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Un giorno farai davvero i conti con la tua coscienza e ti auguro che la fede cristiana che professi sia vera, perché ti renderai conto di quanto ipocrita, meschina e falsa tu sia! Vergognati!"
18,['1600115868771356672'],1600115868771356672,"@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito omaggiare è un neologismo, anche piuttosto rozzo"
19,['1600103259384922114'],1600103259384922114,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Chiacchiere!!!! SOLO PAROLE
20,['1600098713958961152'],1600098713958961152,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Dobbiamo istituire una giornata per i danneggiati da vaccino e un'altra giornata da istituire morte da vaccino grazie al governo. Dia spazio e voce cara Presidente ai danneggiati non vergognatevi ma accoglierli conosceteli
21,['1600085351816495105'],1600085351816495105,"@Undo87918743 @BillisCia @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito 2 Ma ha capito che si stava semplicemente dicendo che sono tante le categorie del pubblico impiego cui è proibito il doppio lavoro?
3 - 200k forse le prende il Segretario Generale, ma non penso, sarebbe come dire che un poliziotto è ricco perchè il Capo della Polizia prende 240k"
22,['1600084820880523264'],1600084820880523264,"@Undo87918743 @BillisCia @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Dunque
1 -""Uno che già prende queste cifre non ha bisogno di un doppio lavoro.""
Lo stipendio iniziale di un impiegato si aggira sui 20k annui, ciò significa che se hai una famiglia e non sei di Roma per qualche anno ci rientri giusto giusto."
23,['1600076455953592320'],1600076455953592320,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito VI RENDETE CONTO IN CHE MANI SIAMO  . https://t.co/EEb3T6RgLh
24,['1600074560673484800'],1600074560673484800,@StefanoMarzett1 @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Lei manco sa quello che scrive. Si rilegga il suo post. Lei cita i chirurghi gnurant
25,['1600072408018190336'],1600072408018190336,@GiorgiaMeloni https://t.co/77wuNnldtU
26,['1600072386409160704'],1600072386409160704,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito https://t.co/77wuNnldtU
27,['1600071843787902976'],1600071843787902976,@GiorgiaMeloni https://t.co/8ffu2IbxyT
28,['1600032615297437697'],1600032615297437697,@Biricchina2022 @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito hahaha ma che è una barzelletta!!! corte dei conti pd … studia
29,['1600029021072494592'],1600029021072494592,"@ASpezzachini @BillisCia @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Dicesi passacarte di basso livello un impiegato appena assunto a Montecitorio, stipendio 50000€ lordi annui, che dopo 20 tra anzianità e promozioni diventano 200000, lavorando con ritmo blando e pause caffè. Uno che già prende queste cifre non ha bisogno di un doppio lavoro."
30,['1599928268882264064'],1599928268882264064,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito https://t.co/h2nlh16rpL
31,['1599919463322636289'],1599919463322636289,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Santa chi?
32,['1599915696267591681'],1599915696267591681,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Di a Santa Barbara di ripararti la bacchetta magica #Centrodestrapunto5😂😂😂
33,['1599912320427495424'],1599912320427495424,@GiorgioMilano61 @wikaelll @DesignerLadibug @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Grazie! Ricambio auguri a Lei e famiglia!
34,['1599910612863430657'],1599910612863430657,"@IoSecondo @wikaelll @DesignerLadibug @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Ottimo, ottimo. Anche io le auguro tutto il bene possibile dalla vita a lei e ai suoi cari. Speriamo che le cose migliorino........speriamo. Auguri anche per le festività natalizie. Un abbraccio"
35,['1599910426888011777'],1599910426888011777,"@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito @RaiNews @paolopetrecca1 @PigiPensosi @bobsecci 
Vi deve venire il cancro"
36,['1599901890392694784'],1599901890392694784,"@GiorgioMilano61 @wikaelll @DesignerLadibug @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito 🙄Io non vorrei essere ripetitiva e neanche salire in cattedra in difesa di Draghi! 🤨 Non esistono più le mezze stagioni e si stava meglio quando si stava peggio...Questo è il sentito dire!🧐pensare è più faticoso, ma è l'unica cosa da fare! Le auguro una buona vita per tutto👋"
37,['1599900819482034176'],1599900819482034176,"@GiorgioMilano61 @DesignerLadibug @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Ma io e Lei siamo vivi! A mio avviso non si può vivere di rimpianti e non si può rassegnarsi al meno peggio come suggeriscono in tanti! L'intera classe politica italiana è inetta, sempre gli stessi per decenni è conferma di un sistema poco trasparente e non si può accettare! 😓😤"
38,['1599900114910588928'],1599900114910588928,@IoSecondo @wikaelll @DesignerLadibug @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito No no. Il mio sulla Grecia era solo un commento aggiuntivo. Non c è connessione tra il malessere italiano e la Grecia ovviamente. Ma tutti indicano lui come uno dei responsabili del default che ha avuto la Grecia anni fa. Tutto qui
39,['1599899140460204033'],1599899140460204033,"@IoSecondo @DesignerLadibug @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Vero secondo me. Io rimpiango i veri politici, Berlinguer, Forlani, Craxi, ecc. Quelli erano politici. Ne facevano anche loro ma il popolo stava benino. Si permetteva la pizza il sabato sera con famiglia, si arrivava a fine mese senza particolari agonie. Ora tutto uno schifo"
40,['1599899077503655936'],1599899077503655936,"@GiorgioMilano61 @wikaelll @DesignerLadibug @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Draghi è stato il presidente del consiglio Italiano!🧐Lei sta dicendo che ha risollevato l'Italia sulla pelle di bambini greci? Può condividere la fonte dei numeri a cui fa riferimento?🤨Sono pronta a rivedere la mia idea, ma solo se mi vengono riportati dati oggettivi!😓 Bha 😤"
41,['1599898157902888962'],1599898157902888962,"@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Invece di fargli gli auguri e chiamarli eroi date stipendi adeguati, non solo a loro, ci sono anche le G. P. G. che hanno stipendi da fame neanche 1000 euro al mese. Vergogna."
42,['1599896972785115136'],1599896972785115136,@GiorgioMilano61 @DesignerLadibug @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito 🥺ho sentito dire che non esistono più le mezze stagioni e che si stava meglio quando si stava peggio!🤨Esiste un problema di mal governo di questa nazione che si protrae da anni!🙄Mi chiedo se i sostenitori di dx e sx ne possano prendere atto😳e quando?😤 Aho  è un problema!😓😱
43,['1599884875724574720'],1599884875724574720,"@IoSecondo @DesignerLadibug @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Ma no.......ovvio che il centro-sinistra non governa da 30 anni, era solo un modo di dire. Intendevo che la povertà è aumentata in modo impietoso negli ultimi anni."
44,['1599882989629865984'],1599882989629865984,@GiorgioMilano61 @DesignerLadibug @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Lei ha scritto 'dobbiamo credere alle stesse storielle del centro sinistra che è da oltre 30 anni che manda la gente a mangiare alla Caritas.'...io le ho mandato il link che riepiloga i governi degli ultimi 30 anni! 🥺 Evidenze alla mano ha capito di aver detto una corbelleria?🧐
45,['1599882441426362369'],1599882441426362369,@OrNella645587 @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito E che popo’
46,['1599881292123803649'],1599881292123803649,"@DesignerLadibug @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Era un modo di dire.......per sbaglio. Si sa che quel governo era nato storto, contorto, sbagliato e infatti ha fatto disastri. Chi era lì del centrodestra nulla poteva contro il 34% dei 5falliti e il 20% del centrosinistra. Dai su, cerchiamo di ragionare bene."
47,['1599880636495323137'],1599880636495323137,@IoSecondo @wikaelll @DesignerLadibug @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Ahahahah. Draghi stava risollevando? Ahahahah. Fortissima. Speriamo che veramente ci credi a ciò che dici. I numeri del risollevamento del governo draghi sono da incubo e su tutti i fronti. Vai anche a spiegarlo ai bambini della Grecia il risollevamento di draghi. Un disastro
48,['1599879177096032256'],1599879177096032256,"@IoSecondo @DesignerLadibug @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Quali sarebbero i 30 anni del link che hai allegato?Vedo molti governi di https://t.co/Dlt8x2r6sn intendi Ancor prima, ti ricordo che i veri politici (Craxi, Berlinguer, Forlani, ecc) magari facevano porcherie anche loro ma il popolo stava bene. Ora invece fanno solo porcherie"
49,['1599873170206359553'],1599873170206359553,@GiorgioMilano61 @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Per sbaglio? Non sono capaci d'intendere e di volere? Per favore non mistifichi...
50,['1599872703606898688'],1599872703606898688,"@GiorgioMilano61 @DesignerLadibug @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito 😳io credo che la storia sfugga ai più! 😓 La cosa triste è che il bel Paese sia in queste condizioni a causa di cittadini che non pensano, ma fanno il tifo come se una partita di calcio! 30 anni di governo in Italia li trova al link: https://t.co/wAGupDvPoR"
51,['1599867363956248576'],1599867363956248576,"@DesignerLadibug @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Gli alleati della Meloni erano lì per sbaglio. Inutile girare intorno alla torta.........i governi di sinistra e dei 5 scappati di casa hanno affossato l Italia, punto. Non si può negare l evidenza. Qualsiasi parte ti giri è un disastro. Meglio un cambio di rotta, da retta a me"
52,['1599866879811629057'],1599866879811629057,"@DesignerLadibug @IoSecondo @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Certo, invece tutti dobbiamo credere alle stesse storielle del centro sinistra che è da oltre 30 anni che manda la gente a mangiare alla Caritas. Ti informo che con i governi del centrosinistra più i 5 scellerati hanno aumentato l evasione e l elusione fiscale. Guarda i dati"
53,['1599861692627763200'],1599861692627763200,@GiorgioMilano61 @wikaelll @DesignerLadibug @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Guardi che probabilmente ora si scava! 😓 Draghi in 1 anno e mezzo stava risollevando il Paese.. Il CDX in meno di 2 mesi ha già vanificato tutto! 😤 Ora si scava!
54,['1599856204146429953'],1599856204146429953,@phraederik @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Si vede che hai seguito tutto amico della domenica
55,['1599854785192022017'],1599854785192022017,@GiorgiaMeloni https://t.co/JyrFqqfTYL
56,['1599854750131834880'],1599854750131834880,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito https://t.co/HPzD9buTRW
57,['1599848535461023744'],1599848535461023744,@SarSar35520635 Kesinlikle haklısınız
58,['1599844646641106945'],1599844646641106945,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Dire grazie serve a prendere in giro ci vogliono soldi questo è un governo serio no passerelle
59,['1599829546911830017'],1599829546911830017,@GiorgioMilano61 @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito C'erano anche gli alleati di meloni
60,['1599829135781613568'],1599829135781613568,"@GiorgioMilano61 @IoSecondo @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Non tutti credono alle vostre storielle che oltretutto sono sempre le stesse. Il centrodestra e' sempre lo stesso da oltre 30 anni, propone sempre gli stessi provvedimenti pro evasori, sfruttatori, corrotti e collusi"
61,['1599821577821880321'],1599821577821880321,"@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Mentre Li omaggia ,non crede meritino un Salario più decente !Sia loro chè il Popolo lavoratore chè manda avanti la Nostra Economia ?"
62,['1599816924300726272'],1599816924300726272,@HernaniSouza @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito You know nothing 😔
63,['1599816685065629696'],1599816685065629696,@Luca_Ebbasta @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito I’m sorry… I don’t understand Italian and didn’t mean to disrespect.
64,['1599812664309739521'],1599812664309739521,@y0zden @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Bu hareket bütün Avrupa da yayılacak. Çok yakındır
65,['1599791162399023104'],1599791162399023104,@Alex85081910 @MariaPaolaFiore @AndreaMorini10 @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Grande Alex ma ste cose i pecoroni nn le sanno...
66,['1599790400906362881'],1599790400906362881,@MariaPaolaFiore @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Dici che nn ha fatto ancra niente?  Beh una cosa la sta facendo.. Farsi comandare da questa porca Ue..
67,['1599790140766834688'],1599790140766834688,@BarbaraBazzani2 @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Parlando di chi ha governato negli  11 anni (escluso  governo lega 5☆)senza mai vincere un'elezione?
68,['1599789557506969600'],1599789557506969600,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Ecco visto che sono i nostri eroi i vigili del fuoco 🔥 aumentate gli stipendi...
69,['1599788532977242118'],1599788532977242118,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito W gli Artiglieri 🇮🇹🇮🇹🇮🇹
70,['1599786681736962049'],1599786681736962049,@GiorgiaMeloni iniziate a togliere obbligo vaxxinale e green pass..poi ne riparleremo!
71,['1599786341063020547'],1599786341063020547,@Willer46503791 @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Cosa c'entrano i vigili del fuoco col tuo ritardo mentale ?
72,['1599779046425968641'],1599779046425968641,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito https://t.co/615DqZy7SN
73,['1599777749773623296'],1599777749773623296,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Si infatti eroi dello stato (precari) che non vengono pagati puntuali ma dopo mesi e neanche assunti permanenti...
74,['1599774390295461889'],1599774390295461889,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Complimenti per la rapida azione su Ischia.
75,['1599770458206851072'],1599770458206851072,@Roberto77364470 @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Ha un secondo lavoro a chi tanto a chi niente😊😊
76,['1599769303804305409'],1599769303804305409,"@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito ..non dimenticare la commissione d'inchiesta per obbligo vaccinale, era nel tuo programma che tanto hai blaterato."
77,['1599768716660482049'],1599768716660482049,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Per presa visione         https://t.co/M4FxGvLM6g
78,['1599768536716824576'],1599768536716824576,@GiorgiaMeloni https://t.co/M4FxGw3Vko
79,['1599765702205837313'],1599765702205837313,@GiorgiaMeloni Ecco il vecchio che avanza .L‘agenda del transumanesimo continua .Il NWO e lei è complice
80,['1599764004771336192'],1599764004771336192,"@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Si chiama Marina Militare Italiana, non italian navy. Informati Giorgia. Eppure dici di essere una ""patriota""!"
81,['1599760840445419520'],1599760840445419520,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Hi miss youre amazing and beatiful
82,['1599760784586047490'],1599760784586047490,"@GiorgiaMeloni Pray for Brazilian people @GiorgiaMeloni please
https://t.co/y5AcSyHiud"
83,['1599759228133965824'],1599759228133965824,"@Luch_oM @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Se ci mettiamo d'accordo, facciamo uno scambio"
84,['1599758979135320065'],1599758979135320065,"@giancarlocremo3 @StefanoMarzett1 @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Durante il Covid, le ondate senza vaccini, lei sa quanti medici e operatori sanitari hanno messo a repentaglio la propria vita e quanti sono morti?
Vergogna a lei!"
85,['1599756116141170689'],1599756116141170689,@GiorgiaMeloni Ecco a voi una casella del #calendariodellavvento #Natale2022 🤣🤣🤣 https://t.co/l40Sfs2dQY
86,['1599753425557762049'],1599753425557762049,@l_ultimathule @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Mica le scrive lei...troppo difficile 😄
87,['1599752206416113665'],1599752206416113665,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Quante parole
88,['1599750275119534081'],1599750275119534081,"@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Si fa ogni anno, da parte di chiunque governi.
Li scrivi tu i tweet?"
89,['1599749796004122624'],1599749796004122624,@Gino_1926 @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Grazie Mellona
90,['1599746373942796288'],1599746373942796288,"@phraederik @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Vallo a dire ai vigili del fuoco
Poverino"
91,['1599745788271538181'],1599745788271538181,@Willer46503791 @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Quello che non torna è la assenza di un tutore legale che curi i tuoi affari in quanto interdetto
92,['1599741994451861505'],1599741994451861505,@GiorgiaMeloni Carissimi presidente come mai non si interessa a verificare il gas trovato a Troina.I pozzi sono chiusi perché.e vergognoso
93,['1599740500558258176'],1599740500558258176,@DemetrioCusina1 @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Ecco uno che non ha capito niente.
94,['1599739743628980226'],1599739743628980226,"@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Già, dovrebbe essere d'esempio a voi politici, c'è gente che con il loro lavoro fa realmente del bene alla società, senza tante chiacchiere a vuoto, e forse in un anno di lavoro arrivano a una vostra sola mensilità...."
95,['1599738988645953536'],1599738988645953536,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito @Gennaro_115 beccato questo omaggio dal presidente https://t.co/6ZJG7684Zj
96,['1599737558833197057'],1599737558833197057,@DesignerLadibug @wikaelll @pkmezzosigaro @GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito Perché scusa.......negli ultimi governi chi c era? Stesso risultato: gli stessi. L abbiamo già visto anche questo. Il problema è che loro (come dici tu ovvero il centro-sinistra) l Italia l hanno affossata...... Dati alla mano ovviamente
97,['1599737489823973377'],1599737489823973377,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito E il matrimonio?
98,['1599737182918299648'],1599737182918299648,@GiorgiaMeloni https://t.co/uIKcIBvi0u
99,['1599737154720387073'],1599737154720387073,@GiorgiaMeloni @vigilidelfuoco @ItalianNavy @Esercito https://t.co/TmM4wpnxUI
