,edit_history_tweet_ids,id,text
20,['1601261666976817153'],1601261666976817153,@GiorgiaMeloni @DeFeccaCayetana Igualmente Primera Ministra. Como me gustaría estar gobernado por una política como Vd.! Un fuerte abrazo y adelante!!!
21,['1601261462152175616'],1601261462152175616,"@GiorgiaMeloni Mi chiedevo se magari le mamme a cui lei grande DONNA,sta togliendo il RDC, potranno fare l'albero di natale, il presepe e magari un regalino per far felice i propri bambini.Parliamo di mamme con bambini piccoli,che non possono permettersi di lavorare.COMPLIMENTI DONNA-MADRE👏👏"
22,['1601261056864575489'],1601261056864575489,@GiorgiaMeloni 🥳🥳🥳🥳🥳🥳🥳
23,['1601260819614150662'],1601260819614150662,"@GiorgiaMeloni Che fine ha fatto il blocco navale   cambiata strategia dopo avere vinto l'elezioni , non è cambiato niente vi siete venduti anche voi a Soros !"
24,['1601259641140543488'],1601259641140543488,@MPR7470 @DominiciRosella @GiorgiaMeloni Vero
25,['1601259259861561345'],1601259259861561345,@Michele80347153 @DominiciRosella @GiorgiaMeloni Il problema che la signora da un giudizio su una base nulla!!! Il tempo è pochissimo fare una valutazione come quella fatta! Ergo è semplicemente frustrazione! Brutta l’invidia!!!
26,['1601257087178506241'],1601257087178506241,@GiorgiaMeloni Bellissima  fotografia..
27,['1601251261160230912'],1601251261160230912,"@robertione75 @CarmineDiNardo3 @GiorgiaMeloni Non risolverà un bel niente la Meloni, non ha ne la fantasia, ne il pelo sullo stomaco per fare quello cha va fatto. Io l' ho votata ma è capace solo di fare la presenza alle feste ed alle cerimonie. Io mai sarei andata alla prima della Scala, è l' evento più snob che esista"
28,['1601250940618956800'],1601250940618956800,"@GiorgiaMeloni Presidente del Consiglio, la prego, le sue foto private non le pubblichi. Mario Draghi, altro stile."
29,['1601250329928269824'],1601250329928269824,"@GiorgiaMeloni Ma io mi chiedo perché cancellare una tra le poche cose che funzionava in Italia, il bonus cultura, usato non per frivolezze, ma per comprare libri universitari ad esempio e poi dare 5000€ ai parlamentari per comprarsi nuovi telefoni e tablet?! Ma stiamo scherzando?!"
30,['1601243533750444033'],1601243533750444033,"@GiorgiaMeloni Auguri a te alla famiglia anche se in ritardo Giorgia lo meriti un bacione alla figlia.., prosegui come tu sai"
31,['1601241531780050946'],1601241531780050946,@GiorgiaMeloni Se deve urlare che è una “cristiana” non farlo mentre fingi di addobbare un albero…ma chiede intanto scusa agli insaliamo per le promesse false che ha fatto 🤡 https://t.co/pvh2wyxvIb
32,['1601240868966785024'],1601240868966785024,@GiorgiaMeloni Auguri! Segue ? https://t.co/Kewft32c2G
33,['1601240568427737088'],1601240568427737088,@Bruno_B69 @DominiciRosella @GiorgiaMeloni #laPeggiore_DESTRA_diSempre
34,['1601238835593093123'],1601238835593093123,@GiorgiaMeloni @tiennetienne2 Magnifique sapin ! #Italy #Meloni #Christmas #tree
35,['1601237863169167362'],1601237863169167362,"@Lupo_ap @CarmineDiNardo3 @GiorgiaMeloni 'Questa maledetta incapace' intendi la sinistra?
Beh, sei rimasto indietro.
Oggi la sinistra non eletta, non votata e non voluta da nessuno è stata annientata dal voto degli italiani e a capo del governo c'è la persona perfetta per risolvere anche questo problema.
Tranquillo!"
36,['1601237575846416384'],1601237575846416384,"@GiorgiaMeloni ""Maestà il popolo ha fame e non ha più pane"". embe' che mangino le brioches... eh"
37,['1601232391653445633'],1601232391653445633,"@GiorgiaMeloni Manque une ou deux croix gammée !!!  plus la photo de Mussolini faite  Piazzale Loreto, à Milan en Avril 1945"
38,['1601232350343745536'],1601232350343745536,"@theltica @Zinco79 @DarioCugis @GiorgiaMeloni Continuate a non capire, il rdc inteso come sussidio per chi non può lavorare e per chi ha uno stipendio troppo basso non verrà abolito e c'è in tutta Europa. Il rdc ""all'italiana"" che ti paga per stare a casa non esiste in nessun altro paese."
39,['1601232270744248320'],1601232270744248320,"@GiorgiaMeloni Guarda, da ateo praticante io scommetto che nemmeno sai che festa sia ed il suo significato."
40,['1601231740055736320'],1601231740055736320,"@Zinco79 @theltica @DarioCugis @GiorgiaMeloni Non hai risposto, quale paese dà soldi a persone perfettamente in grado di lavorare per stare a casa?"
41,['1601231731939749888'],1601231731939749888,@GiorgiaMeloni Grazie per tutto un abbraccio
42,['1601231516691898368'],1601231516691898368,@FedericaFenocc1 @MariaEstelita12 @GiorgiaMeloni Entendi!
43,['1601230940621393920'],1601230940621393920,"@GiorgiaMeloni Expel the terrorists affiliated with the mullahs' regime from your countries
@EUCouncil 
@EU_Commission 
@Europarl_EN 
@GermanyDiplo 
#iran
#MohsenShekari 
@dwnews 
@AP 
@UNHumanRights 
@UN 
@JapanGov"
44,['1601227361667588096'],1601227361667588096,@GiorgiaMeloni @FrancisMalaga67 Brava Giorgia!!!
45,['1601227059212464133'],1601227059212464133,@GiorgiaMeloni Ma che vivi in un carcere?
46,['1601226341051158528'],1601226341051158528,@GiorgiaMeloni Fue sin querer https://t.co/BDfsNBVAUN
47,['1601224968120852480'],1601224968120852480,@GiorgiaMeloni Tanti auguri a te la tua famiglia Buone feste
48,['1601222362241720320'],1601222362241720320,@lauramjj58 @DebAttanasio @GiorgiaMeloni Abbiamo una groupie
49,['1601221625034067968'],1601221625034067968,"@GiorgiaMeloni Tanti auguri Pres
Idente Giorgia!! Ma.... Tutti pensano che sono tre anni che sei seduta li....!!! Qualcuno ti ha regalato una   bacchetta magica???? Vai avanti così"
50,['1601219439193882624'],1601219439193882624,@GiorgiaMeloni Buona festa anche a chi non ha nulla da mangiare....????? A tutti i bimbi che non avranno un albero e neppure una brioche???
51,['1601217121916440576'],1601217121916440576,"@GiorgiaMeloni Vergogna a chi offende una mamma che fa l'albero di natale con la figlia
Brava Sig Presidente Meloni c'è  gente che apre la bocca solo per dare fiato"
52,['1601216382309642245'],1601216382309642245,@GiorgiaMeloni 👍💙🙏🏻
53,['1601214583829827586'],1601214583829827586,@GiorgiaMeloni Grande 👍👍
54,['1601213368383459331'],1601213368383459331,"@GiorgiaMeloni Forte signora, ti auguro successo"
55,['1601212765989109767'],1601212765989109767,@GiorgiaMeloni Gente iscritta al tuider da 9 anni con 11 follower
56,['1601212747509018625'],1601212747509018625,@GiorgiaMeloni Buona Festa anche a Lei e Famiglia https://t.co/keQNiHYA5Q
57,['1601212356800827392'],1601212356800827392,@GiorgiaMeloni La pretesa di far pensare che una cosa così curata nei particolari l’abbia fatto lei con una bambina. Me lo immagino vieni che facciamo una foto fai finta di mettere a posto le palline. Accovacciata così non risulta la bassa statura. Che truffa il consenso ottenuto così. https://t.co/Z1pNb5Ibyj
58,['1601211508704235520'],1601211508704235520,"@GiorgiaMeloni FOTO STUDIATA NEI MINIMI PARTICOLARI posizione accovacciata altrimenti risulterebbe la sua scarsa statura, albero già pronto;una pagliacciata per mantenere contatto con l’elettorato, vista la palese incapacità a governare dovuta alla sua nulla preparazione scolastica."
59,['1601211111776587776'],1601211111776587776,@BabaJaga2017 @GiorgiaMeloni Ops...non sapevo!🤔
60,['1601208680090771457'],1601208680090771457,"@GiorgiaMeloni Giorgia, lo sai che una IllustrissimA SignorA PresidentA del Consiglio dei Ministri non si può ammalare!?! Datti una mossa e torna subito in parlamento"
61,['1601206607538683905'],1601206607538683905,@nivesguerra @GiorgiaMeloni Ma cosa dici? È risaputo che il rosa sia il colore del Natale per eccellenza. Aggiornati! 😂
62,['1601206372489605121'],1601206372489605121,@GiorgiaMeloni Buone feste .🎄.e soprattutto buon lavoro. Cn rispetto e affetto ❤
63,['1601204332128788480'],1601204332128788480,@GiorgiaMeloni 😍😍😍 https://t.co/SYDTOWqt3X
64,['1601204100116664320'],1601204100116664320,@GiorgiaMeloni La bontà natalizia. https://t.co/IOO6dTSwCN
65,['1601199953141182464'],1601199953141182464,"@Mahmoud45549942 @GiorgiaMeloni Felicidades!!! En Nicaragua la Inmaculada Concepción es nuestra patrona. La celebramos 2 días el 7 de diciembre con la Gritería con altares en las calles por todo el país, donde ofrendamos dulces, frutas, y artesanias. El 8 de diciembre los niños dan su primera Comunión."
66,['1601199314692632577'],1601199314692632577,@GiorgiaMeloni Bravissima Primo Ministro. Buona festività anche a Lei e la sua famiglia
67,['1601197684421177346'],1601197684421177346,@GiorgiaMeloni ♥️♥️♥️
68,['1601196989164593153'],1601196989164593153,@GiorgiaMeloni Prova a togliere il bonus di 18 app e mi arrabbio veramente
69,['1601196908256849921'],1601196908256849921,@GiorgiaMeloni Cinquemila euro di addobbi pagati in contanti ?!?!
70,['1601195395702743040'],1601195395702743040,@GiorgiaMeloni #ImmacolataConcezione è in effetti l'hashtag appropriato.
71,['1601194161473875968'],1601194161473875968,@GiorgiaMeloni Ma nel presepe ce stanno ancora le statuette dei Marò?
72,['1601193784922247169'],1601193784922247169,"@MarisaRicci19 @AntoniettaSac11 @Aquintoc @GiorgiaMeloni Diciamo allora schifo, repulsione, orrore.
Sono termini più adeguati."
73,['1601193470869110784'],1601193470869110784,@GiorgiaMeloni Alla faccia della nostra povertà a casa sua non si risparmia su nulla e i noi poveri cog@@@@ stiamo a guardare aggiungi la russa e la santadeché anche loro molto rispettosi nei nostri confronti 🤮🤮🤮🤮🤮
74,['1601188425574805505'],1601188425574805505,"@MW62448107 @DarioCugis @GiorgiaMeloni tira fuori un posto di lavoro fisso a 1500 al mese per sfamare coniuge e figli a carico, nonché pagare mutuo tasse utenze e mangiare per tutti, e vedi di tirarlo fuori subito per 5 milioni di persone altrimenti muto pure tu e accodati nella fila dei senza anima e senza cervello."
75,['1601187511266861056'],1601187511266861056,"@Zinco79 @__FTonin @DarioCugis @GiorgiaMeloni Persino la Spagna ha aumentato la cifra di percezione visto il periodo, vallo a far capire alle bestie che chi lo percepisce per diritto (non gli infami collusi coi corrotti), in realtà vuole un posto di lavoro!E dove sta il lavoro?Nani nane&amp;mafia  sbranano di tutto da decenni 🤬"
76,['1601186564540751872'],1601186564540751872,@GiorgiaMeloni Speriamo che questo orrore finisca al più presto.
77,['1601186389626085376'],1601186389626085376,@cleberson87 @MariaEstelita12 @GiorgiaMeloni Anche in Italia ma a lei vuole essere chiamata al maschile.
78,['1601185104852062209'],1601185104852062209,@GiorgiaMeloni Buongiorno da colombia
79,['1601184517087076352'],1601184517087076352,"@GiorgiaMeloni Grazie Signor Presidente, per il rispetto delle tradizioni Pagane con la decorazione dell'albero per la festa di Yule 💙"
80,['1601184085304827904'],1601184085304827904,@GiorgiaMeloni Perché ha una saracinesca alla finestra?
81,['1601183812154974209'],1601183812154974209,@GiorgiaMeloni ¡Ti ha augurato i migliori successi nel tuo governo @GiorgiaMeloni!
82,['1601183740822114305'],1601183740822114305,@goldrake____ @GiorgiaMeloni 🤣🤣🤣
83,['1601183496927842306'],1601183496927842306,"@GiorgiaMeloni Viva Itália, Viva Cristo"
84,['1601181634082271232'],1601181634082271232,@GiorgiaMeloni @ALKAPIO666 Grande Giorgia!!!!
85,['1601181361720553477'],1601181361720553477,"@GiorgiaMeloni Grazie!  Salute, Pace e Successo!  Saluti da Rio de Janeiro, Brasile. 😃👍👍🙏🇧🇷🇮🇹"
86,['1601180948737163265'],1601180948737163265,@laura_maffi @GiorgiaMeloni Ha fatto l'albero di Natale 😂
87,['1601180542216523777'],1601180542216523777,@GiorgiaMeloni Vogliamo il blocco degli sbarchi.
88,['1601178621410177029'],1601178621410177029,@GiorgiaMeloni Execelente ver a la  presidente de Italia  @giorginameloni  dando el mensaje de familia y su hijo  eso son las cosas que da mensajes claros un líder de su país y AK en Colombia pasá todo lo contrario @petrogustavo  dando beneficios a los delincuentes. @Johanna70295541
89,['1601177412506525696'],1601177412506525696,"@GiorgiaMeloni Bel Natale del cazzo per i pensionati.
I conti li faremo tutti con l'Altissimo.
'n do se và, pè tetti?"
90,['1601177000332644352'],1601177000332644352,@GiorgiaMeloni Grazie e Auguri di Buone Feste
91,['1601174201465212935'],1601174201465212935,"@GiorgiaMeloni @govbrazil 
@brasilparalelo"
92,['1601173135667376129'],1601173135667376129,"@GiorgiaMeloni @kagan_sumner Grazie mille, Signora!"
93,['1601172117709807616'],1601172117709807616,@hallermdd @GiorgiaMeloni 👏👏👏👏
94,['1601171974520442880'],1601171974520442880,"@Aquintoc @GiorgiaMeloni Il Governo con Giorgia Meloni Presidente del Consiglio durerà tutta la legislatura, 5 anni. Poi verranno rieletti dal popolo italiano per altri 5 anni e avanti così. Per gli auguri della Presidente Meloni al contrario di te ci sono tante persone che li hanno ricevuti volentieri."
95,['1601171918044160002'],1601171918044160002,@Pasquino70 @GiorgiaMeloni 👏👏👏👏
96,['1601171573851164672'],1601171573851164672,@hallermdd @GiorgiaMeloni Sarebbero  quelli  seduti in divano o quelli che oltre l'RC hanno il lavoro nero
97,['1601170762886696960'],1601170762886696960,@robertione75 @CarmineDiNardo3 @GiorgiaMeloni Il problema è che questa maledetta incapace doveva fermare i clandestini invece e peggio di prima
98,['1601170425907924992'],1601170425907924992,"@GiorgiaMeloni Ha ragione chi la chiama ""caciottara"", questa è una maledetta incapace che si è montata la testa ed è diventata lo zerbino di tutti i fetenti del mondo. Dov'è il blocco navale  , maledetta incapace, con 2 ricevimenti in giro per il mondo già è divenuta la serva dei potenti"
99,['1601170200363421697'],1601170200363421697,"@tanzmax @GiorgiaMeloni Rincorre i grandi Poteri. Io ricomincerei dal basso, nel senso di abbassare la cresta snob di una elitè politica che non ha più contatto con la realtà."
