,edit_history_tweet_ids,id,text
0,1599409448329834497,1599409448329834497,"Apriamo insieme i miei quaderni di lavoro. 
Bentrovati nel primo appuntamento della rubrica #gliappuntidiGiorgia https://t.co/XKSipEWYK9"
